"","text","screen_name","user_id","created_at","favourite_count","retweet_count","location","followers_count","friends_count","account_lang","lang"
"1113","Put my little red party dress on, everybody knows that I'm the best, I'm crazy","cardignsoty","1268205758707109890",2021-03-10 02:28:05,1,0,"",245,182,NA,"en"
"1114","@xboxp3 a first party orginization does not release games on other consoles. Keep that in mind when building it. Or get other console makers to release their games.everywhere before playing the good guys. https://t.co/oeEMWVoNNr","Nick101Gaming","1085623711473061889",2021-03-10 02:28:01,1,0,"",275,627,NA,"en"
"1115","@lukelelond I agree, but extremely difficult to start a new party and gain traction. It's be like making a new Cola to compete with Pepsi and Coca Cola. Not one MLA, PC, Liberal, or NDP has called out the restrictions and lockdowns. That says a lot to me, Luke. We have no choice.","KingFarmer13","1353380486832410624",2021-03-10 02:28:01,2,0,"",106,206,NA,"en"
"1116","While the cat's away, the mice will catch Ozzy on the MTV Block Party channel. https://t.co/XJusZkOHbn","ChristianLipski","14496956",2021-03-10 02:28:01,0,0,"Portland, Oregon",1281,1894,NA,"en"
"1117","do you know how much of a LOSER you have to be in order to turn on ur galaxy nightlight projector every night and pretend ur room is a vibe while you listen to “ nights by frank ocean but in the bathroom at a party “ on youtube","h0n3y6un","1351399410870185985",2021-03-10 02:28:00,4,2,"she/her 16",207,153,NA,"en"
"1118","my street had a social distance party and now that they’re all drunk, they’re cramming themselves into my apartment. <U+0001F605> if i get covid again, im slapping someone w my thumb ring idgaf","fauxyikes","1328113753502650373",2021-03-10 02:28:00,0,0,".                     <U+275D>I’m not unhinged or unhappy, I’m just wild<U+275E>",359,305,NA,"en"
"1119","Hello Neighbor The Secret Neighbor Party Game

17% off plus there's a $4.17 off coupon that stacks on top of that.

#ad https://t.co/3GOUD3qljy https://t.co/ylFgnpiQwz","Tabletop_Deals","2424369103",2021-03-10 02:19:04,0,0,"",7793,1700,NA,"en"
"1120","Just One for under $15

21% off plus there's a $4.83 off coupon bringing this great party game down to only $14.99

#ad https://t.co/OOiS7xDKeq
TGDrepost https://t.co/mPmkP0Cetj","Tabletop_Deals","2424369103",2021-03-10 02:28:00,0,0,"",7793,1700,NA,"en"
"1121","MODEST IS OVER PARTY","wldfIowerr","1365714216255184899",2021-03-10 02:27:59,1,0,"they/she/he",244,247,NA,"en"
"1122","party on my page tomorrow!!! who’s bringing the cake? https://t.co/DQ2m1PoiTo","lvstfulskies","813478558505041920",2021-03-10 02:27:59,0,0,"lost.333.she/her.18",1447,447,NA,"en"
"1123","Idea - having a 2020 themed party for my 40th Birthday","babiesonspikes","177337669",2021-03-10 02:27:59,2,0,"Virginia",54,189,NA,"en"
"1124","Twitter party starts now beautiful people!

Tagline:

WEDNeedToUnLOUck 100kSubs

#LouDre @louyanong @itsdredesu

Always remember:
• No emojis
• No numbers
• Minimum of three words per tweet

TWEET • RETWEET • REQUOTE • REPLY
Engage to all big accounts","LoudreShippers","1087709663095734272",2021-03-10 02:27:58,4,18,"Republic of the Philippines",15344,146,NA,"en"
"1125","@TimesNow @ARanganathan72 @gauravbh @thenewshour I'm shocked at the audacity of this spokesman to even have the guts to day hypocritical bs like this....I have no fokin idea how you can call yourself Hindu and support this sh!t viewpoints like this. 
Unfortunately we have too many blind party shills to even question such stuff","IntersticeNomad","1217353631797694464",2021-03-10 02:27:57,0,0,"",205,1092,NA,"en"
"1126","@amymcquire That's my pal @Ross_Greer - youngest ever member of the Scottish Parliament for the Greens or any party, and all round top bloke.","SBeattieSmith","32862668",2021-03-10 02:27:57,0,0,"Melbourne, Victoria",6972,6652,NA,"en"
"1127","@NFlyingofficial  welcome home, Jaehyun live party https://t.co/3Nu8Ef1yjG","JJaeju","1036495941946068993",2021-03-10 02:27:57,1,1,"Cebu City, Cebu",497,1171,NA,"en"
"1128","@jbouie Send out 2 checks: one with the stimulus and no memo, and the other with $0 and the memo says ""From the Republican Party""","mangetout","14773632",2021-03-10 02:27:56,0,0,"Wellington, New Zealand",1114,2336,NA,"en"
"1129","@GOPLeader call it what it is &gt; GOP the party of Putin. Not for the people, and you are all going down!","ResisterAd","33903727",2021-03-10 02:27:53,0,0,"Denver CO",7567,8331,NA,"en"
"1130","@atrupar The party @GOP is soo hungry for power and controle , they did not only sell their soul to the devil , but will destroy democracy and turn it in autocracy.","Whocares27101","20688378",2021-03-10 02:27:53,0,0,"Netherland",110,216,NA,"en"
"1131","Jeremy Hill faces Steven Ortiz in a clash of unbeaten lightweights Wednesday night in Uncasville, Connecticut (@SHOsports, 9 pm ET/ 6 pm PT). My story for @ringmagazine .. #boxing https://t.co/3UucExIKaO @ThatNumba_b4One @StephenEspinoza @ShowtimeBoxing @RaulMarquez92 @DeBlaz","FSalazarBoxing","51617920",2021-03-10 02:27:52,0,0,"Camarillo, CA",3961,399,NA,"en"
"1132","Frieza = Trump and the Republican Party

Frost = Biden and the Democratic Party

#DragonBallSuper <U+0001F9D0>","Slider_Myths","861703849",2021-03-10 02:27:52,0,0,"The Satellite of Love",268,652,NA,"en"
"1133","Chromecast w. Google TV review:
<U+0001F60D> Home UI/UX
<U+0001F60D> Price
<U+0001F44D> G *finally* taking <U+0001F4FA> srsly
<U+0001F44D> App coverage/integration
<U+0001F44D> Assistant
<U+0001F44D> Remote layout/IR buttons
<U+0001F44E> Remote uses AAA <U+0001F50B>s &amp; is too thick
<U+0001F44E> 3rd party app quality poor vs Apple TV
<U+0001F615> Should've first released in 2014 not 2020","chrismlacy","195348872",2021-03-10 02:27:51,8,0,"Hopefully on your home screen…",36302,377,NA,"en"
"1134","@BesharmKutti when he supports a different political party than you<U+0001F622><U+0001F622><U+0001F622><U+0001F631><U+0001F631><U+0001F631><U+0001F631><U+0001F622><U+0001F631><U+0001F631><U+0001F631><U+0001F631>","sox_fan1","1313998639103201280",2021-03-10 02:27:50,1,0,"",286,693,NA,"en"
"1135","@JYSexton @FourVivaldi Thank you.  They weren’t all always this bad.  Right wing media has gotten worse over the years.  Some of them were actually moderates until the Tea Party came about.  Then there was the shift.","Jenlilheis","202429621",2021-03-10 02:27:50,2,0,"",1836,2171,NA,"en"
"1136","Nevada Democratic Party Staff Quits En Masse after Socialists Win Leadership Roles https://t.co/nGOjcbGpt5 via @Yahoo GOOD RIDDANCE-CHANGE IS NEEDED AND TRUE UNIFIERS LEADING","JulieMosquedo","4153927258",2021-03-10 02:27:46,0,0,"",15,46,NA,"en"
"1137","@cruzerrr308 100 party break","DoctorChapFF","1142606529268338688",2021-03-10 02:27:45,0,0,"",1850,1692,NA,"en"
"1138","@NiobiumEmpress at a party when i was 22 or 23.","femoninetails","909144648937074688",2021-03-10 02:27:45,1,0,"Milf Creek",605,471,NA,"en"
"1139","It wouldn't be a party without you #BIGOLIVE &gt; TransFusion Radio.    https://t.co/wu4NeVCGIj
https://t.co/iaDLnMBMjB https://t.co/m6spLVi8IC","DingalingQueen","1334511907114455042",2021-03-10 02:27:45,0,0,"",2947,49,NA,"en"
"1140","diva in psn party dick watching","trxnding_","1086373048561876993",2021-03-10 02:27:44,1,0,"d (m) v",1434,1003,NA,"en"
"1141","@thealbertbrooks @bmrow Here's a full list. But yeah, third party stuff comes and goes. 
https://t.co/cwlc3HZwp5","GrahamB47","758929935104737280",2021-03-10 02:27:43,1,0,"",1069,795,NA,"en"
"1142","@BobbyMiller202 Do you know the difference between the National Party spending party funds and the Government spending taxpayers’ money","HWPlainview01","777373899969343488",2021-03-10 02:27:43,0,0,"",93,1918,NA,"en"
"1143","@TevonBlair It should be required by law to have an independent, regulated 3rd party entity be present for all workers in every company to assist w/ legal matters, workers comp &amp; employee rights. I know this sounds like a union but it’s a compromise since we know oligarchs won’t allow unions","BreakTheBlue","1001995764552224768",2021-03-10 02:27:42,0,0,"Tampa, FL",1640,1035,NA,"en"
"1144","#CancelTheGOP what a brilliant idea. Now we can be ruled by just one party.....sounds a lot like a .......DICTATORSHIP!!!","DieselthaGD","1257891030860521472",2021-03-10 02:27:41,0,0,"Michigan, USA",0,0,NA,"en"
"1145","@picks916 @viallnicholas28 You're late to the party","bizgrrl","102349524",2021-03-10 02:27:40,0,0,"Vancouver, Canada",6274,5154,NA,"en"
"1146","@thehill Stop lying!!!! Its does nothing of that sort.. it's another disastrous job killing Bill compliments of the democratic party that only benefits unions.","galanb","26320658",2021-03-10 02:27:40,1,0,"",178,1038,NA,"en"
"1147","HELPPP <U+0001F198> !! What do you think I have to wear for tonight's party <U+0001F389>? https://t.co/JBfFe744q5","Sarah81964","249766470",2021-03-10 02:27:40,0,0,"<U+0001F4CD> <U+0001F1FA><U+0001F1F8>",365,378,NA,"en"
"1148","@ijass0 @kh_ush_xoxo Lailio party <U+0001F602><U+2764><U+FE0F><U+0001F943>","Kanwarinder3","1297740307644198913",2021-03-10 02:27:38,0,0,"Patiala, India",72,75,NA,"en"
"1149","<U+0001F4AF>REVIEWSDAYTUESDAY<U+0001F4AF>  Sumit originally booked @CoolBusHouston for his daughter, Aashna's, Birthday party <U+0001F389><U+0001F973> back in 2020, but due to Covid, everything in Houston was on lockdown.  A year later, we were finally able to celebrate! <U+0001F481><U+200D><U+2640><U+FE0F> 

#customerreviews #coolbushouston #Houston https://t.co/yw5BmotZdu","CoolBusHouston","1616677422",2021-03-10 02:27:37,1,0,"Houston, TX",83,138,NA,"en"
"1150","@balleralert It’s time for a reboot of The Black Panther Party <U+270A><U+0001F3FF><U+270A><U+0001F3FE><U+270A><U+0001F3FD>","FastCash_Ash","75959687",2021-03-10 02:27:37,0,0,"Dallas, Texas",371,405,NA,"en"
"1151","@TMFScottP buy a decent android phone and it can pretty much everything plus more

crapple is always late to the party when it comes to ""short cut"" ideas","Barric_Tooker","965387535638700032",2021-03-10 02:27:36,0,0,"Bar Beach, Newcastle",1662,28,NA,"en"
"1152","@norol233 @allkpop Please at least read the article first. Nothing is confirmed. And that person just ""guess"" the agency threatened the accuser. And he is just a 3rd party who constantly pressured the accuser through dms. As stated in the article","mochinicotine","386641707",2021-03-10 02:27:35,0,0,"WONDERLAND",792,101,NA,"en"
"1153","@allkpop A, 3rd party who constantly pressured W through DMs

""I suggest we should publicly verify our claims, including those omitted for the sake of circumstances. W must be present too. If the reply &amp; explanation don't follow, there will be an appropriate response to reveal the truth""","mochinicotine","386641707",2021-03-10 02:23:42,0,0,"WONDERLAND",792,101,NA,"en"
"1154","nintendo when will you do a port of mario party 1-3","Yukitalian","1318038080",2021-03-10 02:27:34,1,0,"Georgia, USA",521,366,NA,"en"
"1155","Entire staff of Nevada Democratic Party quits after democratic socialist slate won every seat https://t.co/bHQNfTo12K by @akela_lacy, @ryangrim","mermansteve","1012197294702321665",2021-03-10 02:27:34,0,0,"New York, USA",5583,6115,NA,"en"
"1156","@RoyaleGirl17 Do you want moon Cheri Tea party set for RR set?","lucero_oo","1358159117152567296",2021-03-10 02:27:34,0,0,"",1,7,NA,"en"
"1157","@CloudieMaya Want moon Cheri moon yea party set for RR set?","lucero_oo","1358159117152567296",2021-03-10 02:22:37,0,0,"",1,7,NA,"en"
"1158","@BlDEN2020 @JuL427 @wiscosrealkelso off the top of my head

'only 28% of eligible voters voted for statehood'
'all the non-voters/blank votes should be counted as against statehood'
'more people voted against the statehood party, so the referendum is invalid'
'only a supermajority should count as consensus'","_SFSorrow","585477216",2021-03-10 02:27:32,2,1,"California",219,4985,NA,"en"
"1159","@pedro01924134 @JackPosobiec Yeah, he put the cops knee on his throat, didn't he. If Stalin joined your party you would repeat talking points in his favor.","MusicalKasparov","36892857",2021-03-10 02:27:31,0,0,"Salt Lake City Utah",2320,4757,NA,"en"
"1160","@BucketsTheCat @JackPosobiec Nice to see you are following the talking points of your masters. He wouldn't have died if he hadn't been attacked by people who think they owned his body. More 2 party nonsense.","MusicalKasparov","36892857",2021-03-10 02:25:09,0,0,"Salt Lake City Utah",2320,4757,NA,"en"
"1161","Recently, the security forces what we called terrorists have raided the CDM people at midnight and also raided and brutally abused and even killed the NLD Party representatives at the same time.Our nights aren't secure anymore.

#WhatsHappeningInMyanmar","Su93978113","1356963798620454914",2021-03-10 02:27:31,0,0,"United States",15,24,NA,"en"
"1162","‘Pyrrhic victory’: Socialists take over the Nevada Democratic Party. Is Florida next? https://t.co/j6PijKJSUT","russjohnson","791996",2021-03-10 02:27:31,0,0,"Austin, TX",890,1978,NA,"en"
"1163","@RalstonReports @nvdems That logo is really awesome lol. Stop crying that a bunch of losers got voted out of their own party. If they were so good at winning elections why did they lose their jobs.","GrittyGetLitty","1277726140250165254",2021-03-10 02:27:30,1,0,"Philadelphia, PA",2721,2245,NA,"en"
"1164","Visit https://t.co/xdK22ct8eG
 BRING BACK Lost lovers <U+2661> In .&lt; U.K+27788676511 third Party Interference Is https://t.co/4AkWOqNesp","zurishapai","951432347144028160",2021-03-10 02:27:30,0,0,"Kenya<U+0001F1F0><U+0001F1EA>",264,500,NA,"en"
"1165","@sunlorrie ""The Conservative leader...has tried to keep his party focused on the post-pandemic economic recovery — the issue he considers the ballot box question in the coming election.""

This is absolutely correct.","Candid_Apples","3185224205",2021-03-10 02:27:29,1,0,"Canada",141,712,NA,"en"
"1166","Why doesn't the nonce Prince Andrew give @franklinVH2 a drafted resignation from their party, because lets be honest, they are fairly wet aren't they","UKpoldiscourse","1347312235316731908",2021-03-10 02:27:29,1,0,"",6,15,NA,"en"
"1167","@PierrePoilievre Only thing worse than a @liberal_party  politician is a @CPC_HQ  one who would have fucked things up even worse than the contemptible Liberal party.","grantsierra1","1275690030",2021-03-10 02:27:29,0,0,"",70,874,NA,"en"
"1168","@emriebr I know I’m just throwing myself a potty party. It’s just crazy that there’s people out there like that’s thinking it’s okay to do shit like that.","queenacire","323037983",2021-03-10 02:27:29,0,0,"IG - queenacire <U+2661>¤",1284,714,NA,"en"
"1169","@JohnCornyn yet you aquitted Trump for his sedition. Again, party over country. Texas deserves better than you. https://t.co/jSfZPHdach","Sallybucket259","828066628453679104",2021-03-10 02:27:28,0,0,"Texas, USA",2384,1874,NA,"en"
"1170","@Norlaine Using the telephone while I was growing up on the prairies meant learning the proper cranking technique. With five farms sharing one ""party line"" it was easy to make a mistake. Our farm could be reached by three long cranks followed by two short ones.
<U+0001F447><U+0001F447>
https://t.co/Z22JbNhzJG","Richard__JR_","1300535791903322112",2021-03-10 02:27:28,1,1,"",1191,2716,NA,"en"
"1171","Slowly but surely Democrats  are weeding out every white person in their party. Cuomo is just the beginning. #Hannity","Jo121325","376499128",2021-03-10 02:27:28,1,0,"Ohio",419,736,NA,"en"
"1172","@AmberRawail 
Last week PPP workers seriously manhandled PTI party workers including the leader of the opposition,kept him locked up for no reasons and let a snake run in his cell ,political violations are on rise ,sure","alibhaialibhai","825666913",2021-03-10 02:27:25,0,0,"",12,14,NA,"en"
